System_ID,Battery_Voltage,RTC_Drift_sec_per_day,Boot_Errors_Count,CMOS_Warning_Flag,Reset_BIOS_Flag,Power_Cycle_Count,System_Age_Years,Ambient_Temperature_C,Failure_Label,Failure_Mode,Failure_Flag
SYS-3359,3.12,20,5,1,0,2459,4.118901676242264,29.9,1,4,1
SYS-3360,2.95,73,0,1,0,331,1.5,36.7,0,0,0
SYS-3361,2.79,59,0,0,0,2731,6.7,24.7,0,0,0
SYS-3362,2.92,62,0,0,0,1595,1.4,33.3,0,0,0
SYS-3363,2.88,73,1,1,0,859,4.0,27.4,0,0,0
SYS-3364,2.6,9,1,0,0,1865,2.5,28.4,1,1,1
SYS-3365,2.9,6,2,1,0,530,8.6,31.1,0,0,0
SYS-3366,2.75,63,3,0,0,2266,1.3,28.4,1,4,1
SYS-3367,2.8,98,0,0,0,2766,1.4,29.9,0,0,0
SYS-3368,3.3,102,2,0,0,2684,8.1,37.8,1,1,1
SYS-3369,2.57,29,1,0,0,2500,1.9,24.7,1,1,1
SYS-3370,3.07,29,1,0,0,1034,8.7,36.8,0,0,0
SYS-3371,3.3,60,0,0,1,1250,2.5,30.3,0,0,0
SYS-3372,2.68,91,4,0,0,1545,9.9,31.0,1,1,1
SYS-3373,3.05,46,0,1,0,1142,1.1,35.5,0,0,0
SYS-3374,2.96,50,1,1,0,1680,3.7,36.8,0,0,0
SYS-3375,3.09,156,0,0,0,1596,3.8,30.6,0,0,0
SYS-3376,3.1,117,6,1,1,2144,6.0,34.3,1,4,1
SYS-3377,2.68,93,2,0,1,820,2.8,29.7,1,4,1
SYS-3378,3.07,61,1,0,0,215,2.1,35.9,0,0,0
SYS-3379,2.61,50,2,0,0,2068,5.2,33.1,1,1,1
SYS-3380,2.67,102,3,0,0,971,5.584375392041249,37.0,1,1,1
SYS-3381,2.95,47,1,0,0,2353,4.6,28.5,0,0,0
SYS-3382,3.11,60,2,0,0,439,3.4,31.9,0,0,0
SYS-3383,2.63,120,6,1,1,464,2.2506504588131397,44.0,1,4,1
SYS-3384,2.73,60,3,0,0,591,6.3,34.9,0,0,0
SYS-3385,2.67,27,2,0,0,364,3.4,27.8,1,4,1
SYS-3386,2.49,29,1,0,0,3086,7.969057718501963,28.5,1,1,1
SYS-3387,2.71,75,0,0,0,1550,1.3,37.1,0,0,0
SYS-3388,2.83,100,5,1,0,2174,3.847297048792195,28.8,1,4,1
SYS-3389,2.63,106,2,0,1,464,2.6,44.0,1,4,1
SYS-3390,3.22,104,10,1,0,333,5.0629293070521335,28.2,1,4,1
SYS-3391,3.24,17,1,0,0,2691,8.340373329452955,37.0,1,1,1
SYS-3392,3.2,5,2,0,0,2328,1.2,26.5,0,0,0
SYS-3393,3.06,116,0,0,0,1594,8.5,37.1,0,0,0
SYS-3394,2.49,116,5,1,0,1320,0.6786776376599062,38.1,1,4,1
SYS-3395,3.06,78,0,0,0,2367,1.5,30.9,0,0,0
SYS-3396,2.92,86,1,0,0,766,3.7,32.3,0,0,0
SYS-3397,2.87,60,1,0,0,2328,2.3,30.8,0,0,0
SYS-3398,3.03,40,5,1,1,815,1.3186842528916443,33.5,1,4,1
SYS-3399,3.23,93,0,1,0,2631,3.7,30.2,0,0,0
SYS-3400,3.3,46,0,0,0,2775,4.8,25.2,0,0,0
SYS-3401,3.3,108,0,0,0,351,3.8,37.1,0,0,0
SYS-3402,3.05,88,2,0,0,551,9.5,25.3,0,0,0
SYS-3403,2.98,169,4,1,0,2501,3.5052789276938574,36.1,1,4,1
SYS-3404,3.3,11,2,0,0,2751,5.3,31.5,0,0,0
SYS-3405,2.86,64,2,0,0,2362,6.1,37.2,0,0,0
SYS-3406,2.65,107,1,1,0,465,9.2,32.1,1,1,1
SYS-3407,3.07,77,2,0,0,590,4.9,39.0,0,0,0
SYS-3408,3.21,18,0,0,1,544,4.1,34.1,0,0,0
SYS-3409,3.01,136,6,1,0,2733,2.8361415545535458,27.7,1,4,1
SYS-3410,2.96,107,1,0,0,1799,2.9,35.9,0,0,0
SYS-3411,3.29,51,1,1,0,817,5.3,31.4,0,0,0
SYS-3412,3.11,31,1,0,0,2436,2.1,28.3,0,0,0
SYS-3413,3.02,94,2,0,0,1970,5.5,28.0,0,0,0
SYS-3414,2.49,99,2,0,1,1366,5.7,36.5,1,1,1
SYS-3415,2.7,95,2,0,0,1355,2.2,38.4,0,0,0
SYS-3416,2.79,8,0,0,1,2882,1.3,31.1,0,0,0
SYS-3417,2.86,136,1,1,0,998,4.3,31.7,0,0,0
SYS-3418,2.77,44,0,1,0,839,8.6,35.1,0,0,0
SYS-3419,3.06,55,1,0,0,878,8.3,32.5,0,0,0
SYS-3420,2.4,26,4,0,0,2863,9.7,29.9,1,1,1
SYS-3421,2.77,19,0,0,0,1840,3.1,31.9,0,0,0
SYS-3422,3.15,143,4,1,0,1470,3.1816250377924593,32.4,1,4,1
SYS-3423,2.66,13,0,0,0,330,5.2,35.8,1,1,1
SYS-3424,2.76,38,6,0,0,2376,1.7316992431894773,24.1,1,4,1
SYS-3425,3.19,21,0,0,0,1168,5.6,31.1,0,0,0
SYS-3426,2.98,27,1,0,0,2255,7.5,29.2,0,0,0
SYS-3427,2.87,59,7,1,0,1646,0.3178703271674935,34.3,1,4,1
SYS-3428,2.87,44,0,0,0,728,3.7,34.5,0,0,0
SYS-3429,3.09,54,1,1,0,1785,8.8,31.6,0,0,0
SYS-3430,3.08,87,0,0,0,2684,5.4,28.1,0,0,0
SYS-3431,2.99,49,1,1,0,1485,7.2,27.6,0,0,0
SYS-3432,3.19,109,1,0,0,817,2.7,43.7,0,0,0
SYS-3433,3.13,9,0,0,0,511,3.0,25.7,0,0,0
SYS-3434,2.85,55,1,0,0,227,5.5,30.5,0,0,0
SYS-3435,3.3,24,2,0,1,1033,5.5,26.4,0,0,0
SYS-3436,3.3,81,7,1,0,1134,1.9640189762780158,27.9,1,4,1
SYS-3437,2.74,54,2,0,1,2620,6.5,31.5,0,0,0
SYS-3438,3.14,79,2,0,0,942,3.7,32.2,0,0,0
SYS-3439,2.86,94,1,0,0,576,3.0,31.1,0,0,0
SYS-3440,3.05,48,8,0,0,2712,3.9428520542464702,32.0,1,4,1
SYS-3441,2.83,140,6,1,0,914,6.0,33.9,1,4,1
SYS-3442,3.3,20,8,1,0,577,0.98328509834325,24.4,1,4,1
SYS-3443,3.06,161,7,1,0,958,6.0,33.3,1,4,1
SYS-3444,3.18,23,0,0,0,2726,6.5,31.2,0,0,0
SYS-3445,3.04,107,1,1,0,436,7.7,24.8,0,0,0
SYS-3446,2.84,11,0,0,0,282,2.9,25.7,0,0,0
SYS-3447,3.01,62,2,0,0,663,7.3,30.9,0,0,0
SYS-3448,2.8,2,0,0,1,2220,5.4,31.2,0,0,0
SYS-3449,2.94,93,0,0,0,330,5.2,30.8,0,0,0
SYS-3450,3.13,53,2,0,0,2690,2.1,35.3,0,0,0
SYS-3451,2.89,39,2,0,0,2883,5.1,28.7,0,0,0
SYS-3452,3.13,81,1,0,0,436,9.4,28.9,0,0,0
SYS-3453,3.3,72,0,0,0,2653,9.9,23.4,1,1,1
SYS-3454,2.73,82,2,1,0,1066,7.4,28.6,0,0,0
SYS-3455,2.7,3,0,0,0,1721,7.1,27.9,1,1,1
SYS-3456,3.0,123,1,1,0,862,7.6,29.5,0,0,0
SYS-3457,3.17,7,0,0,0,2383,5.3,27.3,0,0,0
SYS-3458,3.21,89,2,0,0,2600,1.4,26.0,0,0,0
SYS-3459,3.3,132,1,0,0,3002,7.424988972544709,23.1,1,1,1
SYS-3460,2.7,73,1,0,0,2757,6.3,35.1,0,0,0
SYS-3461,3.04,72,3,0,1,870,6.4,25.6,0,0,0
SYS-3462,3.15,81,2,0,0,1885,8.1,25.3,1,1,1
SYS-3463,2.94,74,7,1,0,2727,0.3673412181628497,24.3,1,4,1
SYS-3464,3.3,127,1,0,0,2511,6.3,30.5,0,0,0
SYS-3465,2.78,28,1,0,0,278,7.7,31.4,0,0,0
SYS-3466,3.04,34,3,0,0,2786,3.8,27.9,1,4,1
SYS-3467,3.23,24,1,1,0,698,9.6,19.1,0,0,0
SYS-3468,2.7,107,1,0,0,818,8.5,20.9,0,0,0
SYS-3469,2.76,93,7,1,0,2383,6.0,29.2,1,4,1
SYS-3470,3.15,50,1,0,0,1742,6.7,26.0,0,0,0
SYS-3471,3.13,98,1,0,0,540,6.4,24.7,0,0,0
SYS-3472,3.3,127,0,1,0,2262,8.7,38.5,1,1,1
SYS-3473,3.0,65,2,0,1,2621,3.9,34.5,0,0,0
SYS-3474,2.99,78,2,0,0,298,5.9,40.2,0,0,0
SYS-3475,2.82,70,8,1,0,1018,3.6031928807696136,29.9,1,4,1
SYS-3476,3.02,166,7,0,0,2893,1.7361813675796687,31.4,1,4,1
SYS-3477,3.05,6,1,0,0,2075,4.2,24.7,0,0,0
SYS-3478,2.49,74,1,0,0,654,3.9,29.8,1,1,1
SYS-3479,3.03,27,0,0,0,555,9.6,36.2,0,0,0
SYS-3480,2.89,70,2,0,0,2126,8.8,29.3,1,1,1
SYS-3481,2.65,76,1,0,0,2978,6.2,39.3,1,1,1
SYS-3482,2.71,52,2,1,0,988,5.1,37.4,0,0,0
SYS-3483,2.55,83,1,1,1,1710,6.3,34.2,1,1,1
SYS-3484,3.12,20,1,0,1,894,3.2,32.3,0,0,0
SYS-3485,2.96,58,5,0,0,992,2.7,34.3,1,4,1
SYS-3486,2.44,94,1,1,0,2074,8.693529452344837,28.2,1,1,1
SYS-3487,2.91,50,0,0,0,206,4.8,39.9,0,0,0
SYS-3488,2.63,67,2,1,0,395,4.7,39.5,1,4,1
SYS-3489,2.97,25,2,0,0,2315,6.2,27.7,0,0,0
SYS-3490,3.12,43,2,0,0,2105,4.2,25.4,0,0,0
SYS-3491,3.0,109,0,0,1,2163,6.8,25.4,0,0,0
SYS-3492,3.01,32,2,0,0,489,1.7,34.3,0,0,0
SYS-3493,3.19,67,2,0,0,1178,7.5,30.7,0,0,0
SYS-3494,2.9,86,2,1,0,891,2.1,31.9,0,0,0
SYS-3495,2.89,125,1,0,0,1377,5.6,27.3,0,0,0
SYS-3496,2.84,66,2,0,0,2657,1.6,27.9,0,0,0
SYS-3497,3.06,25,6,1,1,378,3.0483666687659343,28.2,1,4,1
SYS-3498,3.3,78,2,0,0,704,1.8,33.9,0,0,0
SYS-3499,3.02,101,0,1,0,1913,2.0,41.4,0,0,0
SYS-3500,3.3,60,1,0,0,1246,1.8,34.2,0,0,0
SYS-3501,2.77,156,0,1,0,2960,1.4,25.3,0,0,0
SYS-3502,2.78,80,1,0,0,1918,5.7,25.4,0,0,0
SYS-3503,2.59,51,3,0,1,641,0.3,29.3,1,4,1
SYS-3504,3.04,18,3,0,0,2499,1.6,31.8,1,4,1
SYS-3505,2.74,60,7,0,0,1278,8.1,30.5,1,4,1
SYS-3506,2.84,44,6,0,0,2802,2.0648734065021115,38.0,1,4,1
SYS-3507,3.18,58,2,0,0,2773,9.3,30.0,0,0,0
SYS-3508,2.95,55,0,0,0,945,8.9,38.6,0,0,0
SYS-3509,2.77,132,2,0,0,2816,8.1,32.4,1,1,1
SYS-3510,3.28,67,0,0,0,2001,9.7,34.2,1,1,1
SYS-3511,3.0,144,7,1,1,2705,5.906151856415671,19.4,1,4,1
SYS-3512,2.7,15,0,0,0,2153,8.4,30.9,1,1,1
SYS-3513,2.75,135,1,0,0,1618,4.3,35.6,0,0,0
SYS-3514,3.21,62,0,0,0,622,6.8,37.7,0,0,0
SYS-3515,2.85,42,4,0,0,2584,2.023163216588489,34.4,1,4,1
SYS-3516,2.8,59,2,0,0,503,5.9,42.1,0,0,0
SYS-3517,2.83,14,1,0,0,1245,4.8,31.0,0,0,0
SYS-3518,3.12,85,0,0,0,1947,6.6,23.7,0,0,0
SYS-3519,2.63,54,1,0,0,3252,6.917211821772929,37.0,1,1,1
SYS-3520,2.9,89,2,0,0,2205,8.8,25.4,1,1,1
SYS-3521,2.99,41,1,0,1,981,1.7,32.6,0,0,0
SYS-3522,3.2,83,4,0,0,652,0.7113266571811439,38.1,1,4,1
SYS-3523,3.06,61,0,1,0,1490,3.1,27.4,0,0,0
SYS-3524,2.73,50,2,0,0,1801,1.6,32.0,0,0,0
SYS-3525,3.16,127,2,0,0,540,9.1,30.9,1,1,1
SYS-3526,3.01,43,1,0,0,687,3.3,29.6,0,0,0
SYS-3527,2.61,0,3,0,1,215,5.9,28.9,1,4,1
SYS-3528,2.92,84,2,0,0,2601,5.6,36.1,0,0,0
SYS-3529,2.59,43,3,1,0,1137,0.48030527838759496,26.6,1,4,1
SYS-3530,2.85,58,3,0,0,1419,5.0,28.6,0,0,0
SYS-3531,2.92,12,2,0,0,1268,8.8,31.1,0,0,0
SYS-3532,2.94,90,8,0,0,1837,2.3697509229142883,30.5,1,4,1
SYS-3533,2.45,85,1,0,1,226,7.5,31.6,1,1,1
SYS-3534,3.17,144,0,0,0,1777,9.3,37.4,1,1,1
SYS-3535,2.7,40,1,0,1,1968,9.1,26.1,1,1,1
SYS-3536,2.85,129,1,0,0,631,2.3,35.4,0,0,0
SYS-3537,2.61,107,0,0,0,2812,2.8,33.0,1,1,1
SYS-3538,3.22,81,0,0,0,1942,2.8,30.5,0,0,0
SYS-3539,2.92,70,0,0,0,1988,9.2,32.2,1,1,1
SYS-3540,2.85,45,0,0,0,1416,9.4,36.8,0,0,0
SYS-3541,2.88,24,0,1,0,2289,2.7,37.9,0,0,0
SYS-3542,2.7,76,2,0,0,1540,8.7,35.2,0,0,0
SYS-3543,3.08,80,0,0,0,691,1.8,23.4,0,0,0
SYS-3544,2.58,7,1,0,0,2812,2.7,33.9,1,1,1
SYS-3545,2.79,115,4,0,0,2467,7.0,30.0,1,1,1
SYS-3546,3.26,115,8,1,1,966,6.0,27.0,1,4,1
SYS-3547,2.67,117,4,0,0,2955,2.5606300306203926,21.1,1,4,1
SYS-3548,2.85,42,6,1,0,426,1.6175335537969402,30.1,1,4,1
SYS-3549,3.07,66,2,0,0,2612,5.2,25.7,0,0,0
SYS-3550,2.67,8,1,0,0,2667,6.4,29.3,1,1,1
SYS-3551,3.23,64,1,0,0,1961,5.6,30.9,0,0,0
SYS-3552,2.95,40,3,0,0,2136,2.7,23.9,1,4,1
SYS-3553,3.09,58,0,1,0,2320,2.2,29.3,0,0,0
SYS-3554,3.06,55,1,0,0,967,4.0,34.0,0,0,0
SYS-3555,3.2,61,7,1,0,652,0.3,38.1,1,4,1
SYS-3556,2.6,58,7,1,1,365,6.0,28.7,1,4,1
SYS-3557,3.3,85,6,1,0,2957,4.3676724206000594,35.1,1,4,1
SYS-3558,3.3,69,0,0,0,2145,4.1,39.0,0,0,0
SYS-3559,2.55,85,1,1,0,831,6.936064753856934,43.6,1,1,1
SYS-3560,3.21,158,4,1,0,385,1.1372837508467977,26.5,1,4,1
SYS-3561,3.27,31,0,0,1,273,3.1,39.6,0,0,0
SYS-3562,3.04,46,2,1,0,517,4.3,28.0,0,0,0
SYS-3563,2.49,89,1,0,0,2829,7.38413917729574,40.3,1,1,1
SYS-3564,2.82,142,0,0,0,608,4.2,24.3,0,0,0
SYS-3565,3.0,13,0,0,0,2038,9.5,33.3,0,0,0
SYS-3566,2.86,53,0,0,0,1497,7.4,29.4,0,0,0
SYS-3567,2.85,73,7,1,0,2584,2.820949020027117,34.4,1,4,1
SYS-3568,2.9,41,3,0,1,850,1.8,33.7,1,4,1
SYS-3569,2.69,49,7,0,1,386,1.8366224077953865,27.2,1,4,1
SYS-3570,2.7,40,3,1,0,533,3.1,27.2,1,4,1
SYS-3571,3.03,40,0,1,0,2400,2.8,31.7,0,0,0
SYS-3572,2.8,113,2,0,0,274,3.9,27.5,0,0,0
SYS-3573,2.79,34,3,1,0,1914,5.0,29.6,0,0,0
SYS-3574,2.73,48,2,0,0,1291,8.8,30.2,0,0,0
SYS-3575,2.85,20,8,0,0,1631,0.3451292537356566,37.1,1,4,1
SYS-3576,3.0,82,6,0,0,934,1.8829713872594769,32.2,1,4,1
SYS-3577,2.96,58,1,1,0,522,4.4,33.5,0,0,0
SYS-3578,2.79,69,4,0,0,2658,8.5,37.2,1,1,1
SYS-3579,2.95,2,2,1,1,2839,4.4,40.0,0,0,0
SYS-3580,2.97,99,2,0,0,2941,9.6,33.8,1,1,1
SYS-3581,2.82,61,2,0,1,1236,2.4,31.6,0,0,0
SYS-3582,3.04,112,3,0,0,833,6.7,30.8,0,0,0
SYS-3583,3.07,94,2,0,0,2689,1.1,38.9,0,0,0
SYS-3584,2.9,75,2,0,0,798,5.8,35.5,0,0,0
SYS-3585,3.3,99,2,0,0,1530,5.5,30.9,0,0,0
SYS-3586,2.85,42,2,0,1,2872,7.8,35.6,1,1,1
SYS-3587,3.05,50,0,1,0,229,7.2,40.2,0,0,0
SYS-3588,2.86,26,0,0,0,586,8.0,31.1,0,0,0
SYS-3589,2.35,71,1,0,0,1469,1.1,27.9,1,1,1
SYS-3590,3.1,60,8,0,0,1508,2.368587446075571,38.6,1,4,1
SYS-3591,3.16,94,1,0,0,689,5.5,28.3,0,0,0
SYS-3592,3.3,72,0,0,0,1172,2.2,42.5,0,0,0
SYS-3593,2.55,111,0,0,0,1079,7.3,25.3,1,1,1
SYS-3594,2.61,47,1,0,0,985,3.0,29.5,1,1,1
SYS-3595,2.79,20,6,0,1,557,0.8568086662955361,27.8,1,4,1
SYS-3596,2.69,6,0,0,0,2632,4.3,31.3,1,1,1
SYS-3597,3.11,33,2,0,0,2676,2.4,32.1,0,0,0
SYS-3598,2.7,97,1,0,0,1151,6.8,22.6,0,0,0
SYS-3599,2.94,31,1,0,0,1682,7.4,35.0,0,0,0
SYS-3600,2.82,111,1,0,0,2015,5.1,37.0,0,0,0
SYS-3601,2.74,63,0,0,0,2492,9.6,35.2,1,1,1
SYS-3602,2.81,53,0,1,0,1072,4.5,35.1,0,0,0
SYS-3603,2.56,18,5,1,0,2882,7.163920201583642,39.6,1,1,1
SYS-3604,3.0,71,6,1,0,1547,3.269581618392841,29.0,1,4,1
SYS-3605,2.7,139,5,1,0,800,6.0,43.0,1,4,1
SYS-3606,2.69,25,2,1,0,1838,5.4,32.3,1,1,1
SYS-3607,3.26,94,4,0,0,1687,9.7,22.6,0,0,0
SYS-3608,2.79,60,3,0,0,792,7.9,30.5,0,0,0
SYS-3609,2.59,124,0,0,0,1433,6.5,27.2,1,1,1
SYS-3610,3.0,35,3,0,0,2196,2.9,30.2,1,4,1
SYS-3611,3.17,115,0,0,0,2365,3.8,33.1,0,0,0
SYS-3612,3.16,46,3,0,0,800,5.7,31.1,0,0,0
SYS-3613,2.97,87,1,0,0,1506,3.6,26.0,0,0,0
SYS-3614,2.74,78,3,0,0,1230,7.1,23.9,0,0,0
SYS-3615,3.15,93,6,1,0,2527,3.5172266078095356,27.9,1,4,1
SYS-3616,2.75,103,2,0,0,2718,2.5,31.9,0,0,0
SYS-3617,3.01,99,3,1,0,1050,1.8659793356336682,30.3,1,4,1
SYS-3618,3.3,48,1,0,0,986,1.0,39.9,0,0,0
SYS-3619,2.79,11,1,0,0,658,2.1,31.9,0,0,0
SYS-3620,2.65,36,8,0,0,1538,5.2859422478102704,39.0,1,4,1
SYS-3621,3.11,100,1,0,0,1120,2.7,38.1,0,0,0
SYS-3622,2.79,127,1,0,0,633,9.2,30.8,0,0,0
SYS-3623,2.71,169,3,1,0,1281,3.4015582285562975,32.2,1,4,1
SYS-3624,2.24,19,1,0,0,1971,7.388350843977923,29.7,1,1,1
SYS-3625,3.22,91,0,0,0,1295,2.9,33.6,0,0,0
SYS-3626,2.47,16,1,0,0,2302,3.5,36.5,1,1,1
SYS-3627,3.14,92,1,0,0,1056,8.2,29.3,0,0,0
SYS-3628,2.42,50,1,0,0,1000,2.1,30.9,1,1,1
SYS-3629,2.85,53,4,0,0,986,5.5,36.3,0,0,0
SYS-3630,3.03,45,3,0,0,1941,7.7,36.2,1,1,1
SYS-3631,2.86,65,1,0,0,430,7.9,22.4,0,0,0
SYS-3632,2.79,33,0,0,0,2724,6.4,36.4,0,0,0
SYS-3633,3.19,88,5,1,0,542,2.1620307351836736,36.1,1,4,1
SYS-3634,2.96,27,2,1,0,2127,5.9,32.3,0,0,0
SYS-3635,3.02,144,5,0,0,1630,6.0,22.7,1,4,1
SYS-3636,3.13,135,1,0,0,1900,5.6,35.2,0,0,0
SYS-3637,2.92,51,1,0,0,1330,3.2,34.0,0,0,0
SYS-3638,3.17,59,2,0,0,924,4.6,27.6,0,0,0
SYS-3639,2.77,29,1,0,0,450,9.4,28.1,0,0,0
SYS-3640,2.98,10,1,0,0,457,3.7,35.2,0,0,0
SYS-3641,3.23,98,1,0,0,2200,3.1,41.5,0,0,0
SYS-3642,2.94,0,0,0,1,2506,4.9,30.4,0,0,0
SYS-3643,3.3,138,0,0,0,617,2.6,28.2,0,0,0
SYS-3644,3.22,101,1,0,0,1782,4.9,25.6,0,0,0
SYS-3645,2.82,23,0,0,1,1785,7.2,33.7,0,0,0
SYS-3646,3.28,59,1,0,0,1083,7.7,35.4,0,0,0
SYS-3647,2.91,69,5,1,0,1919,3.188423766369156,21.3,1,4,1
SYS-3648,3.3,88,1,0,0,2742,5.3,35.0,0,0,0
SYS-3649,3.14,78,5,1,0,282,2.554389300840871,30.4,1,4,1
SYS-3650,3.1,78,2,1,0,2651,8.921681051170953,27.6,1,1,1
SYS-3651,2.95,141,6,1,0,2528,2.883257495873753,27.9,1,4,1
SYS-3652,2.76,119,7,0,1,1060,6.0,30.0,1,4,1
SYS-3653,3.09,59,0,0,0,2329,4.7,31.6,0,0,0
SYS-3654,2.97,11,0,0,0,2901,2.8,24.1,0,0,0
SYS-3655,2.82,37,1,0,0,1428,4.7,28.5,0,0,0
SYS-3656,3.28,22,2,0,0,997,6.1,33.6,0,0,0
SYS-3657,2.51,19,2,0,0,1645,1.0,27.8,1,4,1
SYS-3658,2.92,139,1,0,1,2414,8.7,31.6,1,1,1
SYS-3659,2.79,168,3,1,0,2679,5.0837485841084495,31.2,1,4,1
SYS-3660,3.0,158,1,0,0,1424,3.4,30.2,0,0,0
SYS-3661,2.49,101,5,1,0,829,1.4895412604349176,31.6,1,4,1
SYS-3662,2.65,85,1,0,1,2517,1.6,34.2,1,1,1
SYS-3663,2.72,45,1,0,1,952,2.0,36.0,0,0,0
SYS-3664,3.11,65,0,0,0,1215,8.2,36.6,0,0,0
SYS-3665,3.19,42,2,0,0,1640,4.6,39.7,0,0,0
SYS-3666,2.47,100,7,1,1,1954,2.4390355149342065,32.5,1,4,1
SYS-3667,2.77,0,0,0,0,2935,9.2,33.2,0,0,0
SYS-3668,3.3,130,4,0,0,968,3.567612128743973,33.2,1,4,1
SYS-3669,2.62,59,1,0,0,1909,10.225637463875781,31.2,1,1,1
SYS-3670,2.52,40,6,0,0,368,0.3,23.8,1,4,1
SYS-3671,3.3,104,0,0,0,1025,8.7,26.5,0,0,0
SYS-3672,2.6,130,5,0,0,2969,3.541393558197717,33.7,1,4,1
SYS-3673,3.3,98,2,0,0,1903,2.2,27.4,0,0,0
SYS-3674,2.8,54,1,0,0,2369,1.8,32.0,0,0,0
SYS-3675,2.8,52,2,0,0,2226,4.9,29.4,0,0,0
SYS-3676,3.17,118,2,0,0,2168,8.1,30.8,1,1,1
SYS-3677,3.26,159,1,0,0,857,6.5,23.9,0,0,0
SYS-3678,3.0,68,2,0,0,745,2.9,27.6,0,0,0
SYS-3679,3.3,13,1,0,1,2312,8.009131053000836,35.1,1,1,1
SYS-3680,3.3,90,1,0,0,1432,2.0,32.1,0,0,0
SYS-3681,2.68,80,3,1,0,946,0.43724597866228865,28.3,1,4,1
SYS-3682,2.9,78,4,0,0,737,3.1701260579894734,39.2,1,4,1
SYS-3683,3.13,20,1,1,0,1990,6.1,33.2,0,0,0
SYS-3684,2.74,54,7,1,0,1390,6.0,36.1,1,4,1
SYS-3685,2.6,108,1,0,1,1348,9.5,41.3,1,1,1
SYS-3686,2.79,143,3,1,0,2679,5.354894857485101,31.2,1,4,1
SYS-3687,2.8,20,3,0,0,687,6.2,29.8,0,0,0
SYS-3688,3.3,98,1,0,0,385,1.2,30.5,0,0,0
SYS-3689,2.76,161,7,1,0,2456,3.680391950789283,33.2,1,4,1
SYS-3690,2.5,94,0,0,0,2532,4.7,38.7,1,1,1
SYS-3691,3.3,39,0,0,0,2772,3.9,34.8,0,0,0
SYS-3692,2.92,14,1,0,0,971,8.2,34.6,0,0,0
SYS-3693,2.78,58,1,0,0,1645,9.1,31.1,0,0,0
SYS-3694,3.08,14,0,0,0,413,8.7,41.0,0,0,0
SYS-3695,2.88,1,3,0,0,531,5.9,42.3,0,0,0
SYS-3696,3.24,64,0,0,1,1819,1.5,30.4,0,0,0
SYS-3697,2.76,113,1,0,0,563,6.9,44.1,0,0,0
SYS-3698,2.9,90,1,0,0,1426,1.6,27.0,0,0,0
SYS-3699,3.06,21,6,1,0,948,5.27988373724496,37.7,1,4,1
SYS-3700,2.91,143,2,0,0,232,9.8,27.6,1,1,1
SYS-3701,2.95,68,1,0,0,2944,5.6,35.7,0,0,0
SYS-3702,3.0,37,7,1,0,1547,2.0734561106278657,29.0,1,4,1
SYS-3703,2.82,47,1,0,0,1244,3.2,32.7,0,0,0
SYS-3704,3.3,16,2,0,0,1267,9.0,28.9,0,0,0
SYS-3705,3.08,31,2,0,0,2744,3.0,38.3,0,0,0
SYS-3706,3.01,47,0,0,0,1734,4.4,23.4,0,0,0
SYS-3707,2.84,91,2,0,1,1315,3.8,29.2,0,0,0
SYS-3708,2.91,48,0,0,0,2983,1.1,34.7,0,0,0
SYS-3709,3.2,151,3,0,0,2321,5.9,35.8,1,1,1
SYS-3710,3.3,99,5,1,0,1317,3.270294109664582,37.7,1,4,1
SYS-3711,3.3,105,0,0,1,1932,8.2,32.1,1,1,1
SYS-3712,2.85,0,2,0,0,874,8.7,35.7,0,0,0
SYS-3713,2.51,63,3,1,0,1645,0.3,27.8,1,4,1
SYS-3714,2.95,94,0,0,0,2917,7.0,32.4,1,1,1
SYS-3715,3.3,58,2,0,0,2418,5.0,39.2,0,0,0
SYS-3716,2.65,89,1,0,0,887,5.6896378174781574,30.4,1,1,1
SYS-3717,2.42,149,6,1,0,498,3.8171116117923782,31.7,1,4,1
SYS-3718,2.57,45,0,0,0,439,5.2,24.6,1,1,1
SYS-3719,2.53,115,1,0,0,2271,6.7,27.7,1,1,1
SYS-3720,2.32,75,3,0,0,1057,6.8,33.2,1,1,1
SYS-3721,3.0,128,6,1,0,685,0.9220392339118866,39.3,1,4,1
SYS-3722,2.71,100,1,0,0,1653,6.7,32.6,0,0,0
SYS-3723,2.9,114,4,1,0,809,1.2786276864430333,39.8,1,4,1
SYS-3724,3.19,161,2,0,0,2037,7.5,24.0,1,1,1
SYS-3725,2.45,13,4,0,0,2158,3.4,42.5,1,4,1
SYS-3726,2.8,87,2,1,0,1727,5.8,30.9,0,0,0
SYS-3727,2.99,83,2,0,0,1153,8.8,39.5,0,0,0
SYS-3728,3.24,12,0,0,1,2686,5.2,35.5,0,0,0
SYS-3729,2.96,16,2,0,0,1689,9.6,24.8,0,0,0
SYS-3730,2.58,47,1,0,0,1987,1.4,36.6,1,1,1
SYS-3731,2.71,26,4,0,0,561,6.5,31.3,0,0,0
SYS-3732,3.14,98,1,0,0,1227,4.8,23.4,0,0,0
SYS-3733,2.39,33,1,1,0,2424,2.4,37.9,1,1,1
SYS-3734,2.53,82,3,0,0,2229,2.37336420838645,27.6,1,4,1
SYS-3735,3.0,19,0,0,0,947,8.6,27.0,0,0,0
SYS-3736,2.65,70,2,0,0,1935,3.5,29.1,1,1,1
SYS-3737,2.95,52,0,0,0,1757,1.4,34.8,0,0,0
